,date_time,temperature,precipitation,wind_speed,humidity,radiation,total_cloudiness,visibility,ground_temp,now_aod,before_hour_aod
17930,05-08 02:48:20,22.73594671,0.0,0.719267182,98.93652779,0.0,3.450205605,603.5595023,21.8514628,0.0,0.0
17931,05-08 02:48:30,22.61877533,0.0,0.89354965,98.92390561,0.0,4.03602471,610.65147,21.77827358,0.0,0.0
17932,05-08 02:48:40,21.79408787,0.0,0.513761703,98.97916192,0.0,3.474064744,597.1949897,21.75870317,0.0,0.0
17933,05-08 02:48:50,22.09365443,0.0,0.719621018,98.98181771,0.0,4.347490231,607.5556984,21.85163008,0.0,0.0
17934,05-08 02:49:00,22.4089577,0.0,0.66890335,98.90438991,0.0,4.186830128,621.1004913,21.86007699,0.0,0.0
17935,05-08 02:49:10,22.52615859,0.0,0.859569536,99.0022459,0.0,2.983964458,601.6649836,22.13358535,0.0,0.0
17936,05-08 02:49:20,22.51591153,0.0,0.822810185,98.90745868,0.0,3.779425787,621.7127639,21.97350811,0.0,0.0
17937,05-08 02:49:30,22.06613947,0.0,0.790679778,99.09601079,0.0,4.462017981,626.8730911,22.14382726,0.0,0.0
17938,05-08 02:49:40,22.63583746,0.0,0.497898553,98.95592998,0.0,4.286758415,603.4626247,21.75322288,0.0,0.0
17939,05-08 02:49:50,21.97124112,0.0,0.799798825,99.07832292,0.0,4.227534812,602.9881463,21.83020771,0.0,0.0
17940,05-08 02:50:00,21.77475125,0.0,0.838774516,99.04661034,0.0,3.840991528,599.1801459,22.09938413,0.0,0.0
17941,05-08 02:50:10,22.37805381,0.0,0.606426087,98.91353475,0.0,4.429984755,625.5237639,21.99559746,0.0,0.0
17942,05-08 02:50:20,22.58243923,0.0,0.713069652,98.94104376,0.0,4.557117057,610.00641,22.23847236,0.0,0.0
17943,05-08 02:50:30,22.18567663,0.0,0.647381456,98.96075575,0.0,3.496600244,631.9777094,21.94234153,0.0,0.0
17944,05-08 02:50:40,22.50175928,0.0,0.556341234,98.97542987,0.0,3.151970914,629.9729872,22.02991934,0.0,0.0
17945,05-08 02:50:50,22.00705597,0.0,0.76271819,99.07903204,0.0,4.574144586,618.3182025,21.71582789,0.0,0.0
17946,05-08 02:51:00,22.41604756,0.0,0.834095441,98.98435825,0.0,3.944213356,603.8738869,22.1493285,0.0,0.0
17947,05-08 02:51:10,22.23440204,0.0,0.804536371,99.04471358,0.0,4.182650397,620.2039785,22.01222239,0.0,0.0
17948,05-08 02:51:20,21.90467636,0.0,0.474326451,98.92401794,0.0,4.591227469,629.6137517,21.94908327,0.0,0.0
17949,05-08 02:51:30,21.70872051,0.0,0.92095264,98.92792617,0.0,3.70431178,606.9049077,22.17144018,0.0,0.0
17950,05-08 02:51:40,22.6964846,0.0,0.669156641,99.0805634,0.0,2.900374039,598.7933628,21.72325161,0.0,0.0
17951,05-08 02:51:50,22.45559357,0.0,0.582524961,98.97766477,0.0,4.784198199,611.8267593,22.14803522,0.0,0.0
17952,05-08 02:52:00,22.19174686,0.0,0.652939574,98.91225835,0.0,3.988917919,626.1361659,21.94318196,0.0,0.0
17953,05-08 02:52:10,22.1399219,0.0,0.538612937,98.93653087,0.0,3.548264448,617.214905,21.98010601,0.0,0.0
17954,05-08 02:52:20,22.64209306,0.0,0.866381051,98.97385733,0.0,3.450820458,612.8816626,21.97730865,0.0,0.0
17955,05-08 02:52:30,21.84007241,0.0,0.620388249,98.97500149,0.0,4.998170864,623.8841536,22.13209935,0.0,0.0
17956,05-08 02:52:40,22.29928431,0.0,0.673676082,98.92280501,0.0,3.894688246,628.523086,21.90538773,0.0,0.0
17957,05-08 02:52:50,22.7119656,0.0,0.648639064,99.08056942,0.0,4.266835082,598.805308,21.85416706,0.0,0.0
17958,05-08 02:53:00,22.42986908,0.0,0.567283831,99.09985638,0.0,3.284857485,625.379318,21.80421115,0.0,0.0
17959,05-08 02:53:10,22.3305617,0.0,0.77041715,98.95051486,0.0,4.815960839,611.7405064,21.86753854,0.0,0.0
17960,05-08 02:53:20,22.01806617,0.0,0.755149584,99.09419165,0.0,3.244033677,621.6737667,21.74213411,0.0,0.0
17961,05-08 02:53:30,22.12404989,0.0,0.674022753,99.09697198,0.0,3.672861301,635.8061653,22.0554735,0.0,0.0
17962,05-08 02:53:40,22.43370016,0.0,0.559400196,99.00626456,0.0,2.79740174,615.7642814,22.10812263,0.0,0.0
17963,05-08 02:53:50,22.30329325,0.0,0.794979869,98.99394874,0.0,3.64180065,617.0376854,21.93565865,0.0,0.0
17964,05-08 02:54:00,22.47350042,0.0,0.858938965,99.09080818,0.0,3.62036712,606.2946753,22.09393492,0.0,0.0
17965,05-08 02:54:10,22.04058324,0.0,0.541231929,99.06962723,0.0,3.520947264,629.3422382,21.84551608,0.0,0.0
17966,05-08 02:54:20,21.91881989,0.0,0.774510827,98.91134102,0.0,5.009262354,622.866425,22.07104469,0.0,0.0
17967,05-08 02:54:30,22.23661166,0.0,0.739531142,99.00972953,0.0,3.11588129,624.7700488,21.99166772,0.0,0.0
17968,05-08 02:54:40,22.08977129,0.0,0.754965022,99.07582592,0.0,3.326361352,621.8244432,21.89284851,0.0,0.0
17969,05-08 02:54:50,22.00471414,0.0,0.929070952,99.07503258,0.0,3.665365708,616.0435253,22.12676621,0.0,0.0
17970,05-08 02:55:00,22.38656467,0.0,0.812670414,99.05609862,0.0,5.193875669,606.4246604,22.14529635,0.0,0.0
17971,05-08 02:55:10,22.62081377,0.0,0.701348011,98.97161465,0.0,3.324673853,630.6695485,21.89139373,0.0,0.0
17972,05-08 02:55:20,21.92725452,0.0,0.622844321,99.02669867,0.0,3.359716479,613.0504935,22.2049542,0.0,0.0
17973,05-08 02:55:30,22.35583973,0.0,0.879945838,98.96862727,0.0,5.286636619,638.0809249,21.90080747,0.0,0.0
17974,05-08 02:55:40,22.18579344,0.0,0.757229122,99.09587486,0.0,4.707066905,605.50388,21.73326529,0.0,0.0
17975,05-08 02:55:50,21.93556774,0.0,0.506693426,99.00156598,0.0,3.598684918,614.6861011,22.0439971,0.0,0.0
17976,05-08 02:56:00,22.08602062,0.0,0.797884892,99.04454073,0.0,4.422452486,626.4040501,21.95958203,0.0,0.0
17977,05-08 02:56:10,22.06625219,0.0,0.617419497,99.06789155,0.0,4.450139417,618.1581172,22.1512268,0.0,0.0
17978,05-08 02:56:20,21.84595409,0.0,0.610576936,98.94517108,0.0,3.0673255,623.7377489,22.11734123,0.0,0.0
17979,05-08 02:56:30,22.17329038,0.0,0.835291215,99.01397996,0.0,4.060050106,625.6098535,21.70833705,0.0,0.0
17980,05-08 02:56:40,21.80009625,0.0,0.736445376,99.07244756,0.0,4.327945215,610.1614469,21.97738498,0.0,0.0
17981,05-08 02:56:50,22.40547634,0.0,0.606550388,99.01785014,0.0,2.921165053,626.8258532,22.22542743,0.0,0.0
17982,05-08 02:57:00,22.27690102,0.0,0.599704625,98.94332957,0.0,3.394481629,592.1025765,21.9704605,0.0,0.0
17983,05-08 02:57:10,22.6036766,0.0,0.878317092,99.06711761,0.0,4.036151606,609.7182763,21.87089767,0.0,0.0
17984,05-08 02:57:20,22.46080238,0.0,0.796910468,98.96923807,0.0,3.387255865,611.5113651,22.14730624,0.0,0.0
17985,05-08 02:57:30,21.90511665,0.0,0.564751107,98.94893286,0.0,4.148791417,628.6861255,21.81375525,0.0,0.0
17986,05-08 02:57:40,22.19766026,0.0,0.907693588,98.92626433,0.0,3.176250295,596.5540201,22.03451286,0.0,0.0
17987,05-08 02:57:50,22.43148461,0.0,0.643193442,99.04376964,0.0,4.435679151,633.2800106,21.91962643,0.0,0.0
17988,05-08 02:58:00,22.39721637,0.0,0.764010363,98.96275728,0.0,4.7812642,615.6041395,22.05331679,0.0,0.0
17989,05-08 02:58:10,21.95795804,0.0,0.471135014,99.03101276,0.0,4.261587047,611.1275534,21.82821298,0.0,0.0
17990,05-08 02:58:20,22.20463373,0.0,0.631568563,98.99934882,0.0,3.3324846,602.0649201,21.99564252,0.0,0.0
17991,05-08 02:58:30,22.08111287,0.0,0.714298804,99.08055461,0.0,2.888253312,618.8127789,21.77396267,0.0,0.0
17992,05-08 02:58:40,21.82068255,0.0,0.812618124,99.02413097,0.0,4.401129183,597.3234999,22.1474379,0.0,0.0
17993,05-08 02:58:50,21.92984179,0.0,0.865930571,98.91460755,0.0,4.772352405,640.5187047,22.0369948,0.0,0.0
17994,05-08 02:59:00,22.21377322,0.0,0.599956014,98.93645117,0.0,4.116411294,614.7521339,22.15688602,0.0,0.0
17995,05-08 02:59:10,22.12593933,0.0,0.484704764,98.95125413,0.0,4.135352743,592.2720977,21.79999145,0.0,0.0
17996,05-08 02:59:20,22.274895,0.0,0.667345142,98.94399674,0.0,3.451298678,599.8412178,22.12552791,0.0,0.0
17997,05-08 02:59:30,21.70517288,0.0,0.628938398,98.95711175,0.0,3.046730734,611.35395,22.01860942,0.0,0.0
17998,05-08 02:59:40,22.56873655,0.0,0.536471385,98.99704624,0.0,4.935524633,623.8647645,22.12749776,0.0,0.0
17999,05-08 02:59:50,21.83046828,0.0,0.583748662,98.91101348,0.0,4.153195293,596.4329793,21.925557,0.0,0.0
18000,05-08 03:00:00,21.47273123,0.0,0.457501055,98.91818424,0.0,3.716977593,546.4993055,21.46439156,0.0,0.0
18001,05-08 03:00:10,21.67728242,0.0,0.399707899,98.90075589,0.0,4.865539325,594.7083927,21.66866474,0.0,0.0
18002,05-08 03:00:20,21.66269442,0.0,0.460616588,99.03221728,0.0,4.63249893,578.4639486,21.1432423,0.0,0.0
18003,05-08 03:00:30,21.6088173,0.0,0.443101469,99.04570068,0.0,3.745487116,516.0013888,21.68838928,0.0,0.0
18004,05-08 03:00:40,21.58957932,0.0,0.395249694,98.95048095,0.0,4.326085644,562.9180423,21.6188026,0.0,0.0
18005,05-08 03:00:50,21.63504912,0.0,0.469720128,98.93404272,0.0,4.204924185,550.7751144,21.78202069,0.0,0.0
18006,05-08 03:01:00,21.57823878,0.0,0.445832387,99.05332132,0.0,3.790648836,549.3970454,21.68101072,0.0,0.0
18007,05-08 03:01:10,21.54963032,0.0,0.430520818,99.02364185,0.0,4.806970429,531.825224,21.36295618,0.0,0.0
18008,05-08 03:01:20,21.76794388,0.0,0.469803074,99.01133693,0.0,5.2379457,541.8739852,21.53406097,0.0,0.0
18009,05-08 03:01:30,21.60786819,0.0,0.470643302,98.94096674,0.0,3.303458386,532.9657198,21.41503237,0.0,0.0
18010,05-08 03:01:40,21.54559841,0.0,0.460510522,99.0554049,0.0,3.936279942,531.3623513,21.47964679,0.0,0.0
18011,05-08 03:01:50,21.74807734,0.0,0.408789955,99.0464084,0.0,3.058646126,544.5450786,21.21158933,0.0,0.0
18012,05-08 03:02:00,21.58066443,0.0,0.399502387,98.97022277,0.0,3.615083895,559.9282841,21.33188157,0.0,0.0
18013,05-08 03:02:10,21.5668623,0.0,0.414999551,99.01811665,0.0,4.610761785,558.6297212,21.3401609,0.0,0.0
18014,05-08 03:02:20,21.79863903,0.0,0.480258227,98.97185899,0.0,4.69849436,536.5061312,21.11116907,0.0,0.0
18015,05-08 03:02:30,21.56605471,0.0,0.391053297,98.9270109,0.0,5.010292642,553.0591347,21.5899798,0.0,0.0
18016,05-08 03:02:40,21.80145564,0.0,0.46729845,99.06234349,0.0,4.804222532,572.5760976,21.43985077,0.0,0.0
18017,05-08 03:02:50,21.73646898,0.0,0.48096024,98.91520124,0.0,4.373266471,562.3955353,21.60901445,0.0,0.0
18018,05-08 03:03:00,21.59989529,0.0,0.435620351,99.04210969,0.0,2.795142163,533.0947212,21.62321124,0.0,0.0
18019,05-08 03:03:10,21.67516481,0.0,0.422734799,98.90335867,0.0,3.38411331,567.8626518,21.57536791,0.0,0.0
18020,05-08 03:03:20,21.49905814,0.0,0.423929604,99.07473873,0.0,4.088071898,554.4914412,21.23562565,0.0,0.0
18021,05-08 03:03:30,21.5599242,0.0,0.456567268,99.03566388,0.0,3.51761328,543.5557013,21.47354579,0.0,0.0
18022,05-08 03:03:40,21.73679685,0.0,0.478471021,99.0629891,0.0,4.260323083,530.3988424,21.61529906,0.0,0.0
18023,05-08 03:03:50,21.6758835,0.0,0.452799835,99.0052491,0.0,5.102889379,539.8627302,21.48631074,0.0,0.0
18024,05-08 03:04:00,21.73564131,0.0,0.449607191,99.0640339,0.0,3.026433465,544.7004251,21.47141454,0.0,0.0
18025,05-08 03:04:10,21.58053022,0.0,0.442214928,99.02906391,0.0,4.513094294,555.4266601,21.10395968,0.0,0.0
18026,05-08 03:04:20,21.54442749,0.0,0.48719397,99.09096922,0.0,3.018818914,528.2560062,21.68772946,0.0,0.0
18027,05-08 03:04:30,21.78335845,0.0,0.487638438,99.0906824,0.0,4.608633896,543.5973511,21.55481587,0.0,0.0
18028,05-08 03:04:40,21.59997136,0.0,0.438383124,98.92445228,0.0,3.754361555,610.7582034,21.43284419,0.0,0.0
18029,05-08 03:04:50,21.68887005,0.0,0.439828404,98.92570052,0.0,4.004459154,514.1206808,21.65418866,0.0,0.0
18030,05-08 03:05:00,21.49113416,0.0,0.407654672,99.06947523,0.0,4.487723168,541.7802744,21.04768356,0.0,0.0
18031,05-08 03:05:10,21.72453731,0.0,0.431399421,98.96220534,0.0,4.080886486,567.4646134,21.18383957,0.0,0.0
18032,05-08 03:05:20,21.7378287,0.0,0.465708521,98.93771546,0.0,2.930089795,542.9600027,21.68771454,0.0,0.0
18033,05-08 03:05:30,21.61344303,0.0,0.42841528,99.0256592,0.0,4.529696483,559.3386576,21.51143392,0.0,0.0
18034,05-08 03:05:40,21.80238047,0.0,0.440706748,98.91994464,0.0,4.59580373,539.216498,21.4979584,0.0,0.0
18035,05-08 03:05:50,21.82243577,0.0,0.393206172,98.99234017,0.0,3.446146826,579.6171867,21.4889727,0.0,0.0
18036,05-08 03:06:00,21.521863,0.0,0.451741943,99.07760664,0.0,4.863253577,531.9966137,21.74095952,0.0,0.0
18037,05-08 03:06:10,21.60026265,0.0,0.442301123,98.94780181,0.0,3.308310297,530.7168605,21.18578483,0.0,0.0
18038,05-08 03:06:20,21.54884161,0.0,0.479220004,98.92481918,0.0,4.270216837,528.0689749,21.59135137,0.0,0.0
18039,05-08 03:06:30,21.61779731,0.0,0.420235058,99.04439805,0.0,4.166602714,564.3507145,21.09805738,0.0,0.0
18040,05-08 03:06:40,21.64137317,0.0,0.491991852,99.08579411,0.0,3.6934254,614.2491163,21.53953055,0.0,0.0
18041,05-08 03:06:50,21.60399673,0.0,0.452265503,98.90947907,0.0,4.456888606,508.4358734,21.33703923,0.0,0.0
18042,05-08 03:07:00,21.66003213,0.0,0.398552203,99.07806523,0.0,4.326720452,575.3022007,21.26450789,0.0,0.0
18043,05-08 03:07:10,21.80588305,0.0,0.464493177,98.91712512,0.0,4.284678072,537.6179331,21.39479354,0.0,0.0
18044,05-08 03:07:20,21.6622804,0.0,0.416797957,99.07650973,0.0,4.018527057,526.832479,21.28127291,0.0,0.0
18045,05-08 03:07:30,21.69244114,0.0,0.49776544,98.94256089,0.0,3.394845342,551.7086645,21.39534503,0.0,0.0
18046,05-08 03:07:40,21.7899089,0.0,0.469768837,99.07816048,0.0,2.721674489,576.8400751,21.66036526,0.0,0.0
18047,05-08 03:07:50,21.66163873,0.0,0.465029867,98.91712313,0.0,5.277416705,551.9787431,21.36862886,0.0,0.0
18048,05-08 03:08:00,21.65151375,0.0,0.461521316,99.06296133,0.0,4.053616558,605.906595,21.50773352,0.0,0.0
18049,05-08 03:08:10,21.74711232,0.0,0.423133247,98.96146304,0.0,3.172498723,556.3717937,21.33344407,0.0,0.0
18050,05-08 03:08:20,21.80513941,0.0,0.491654654,99.01705043,0.0,3.490605821,592.4544502,21.31003651,0.0,0.0
18051,05-08 03:08:30,21.53437988,0.0,0.453037327,98.98487519,0.0,4.049038568,544.8059421,21.36667529,0.0,0.0
18052,05-08 03:08:40,21.79804368,0.0,0.392611954,98.99220227,0.0,4.091071571,552.1607461,21.37726546,0.0,0.0
18053,05-08 03:08:50,21.63515963,0.0,0.50242166,99.07916776,0.0,3.583677772,541.2941205,21.7493433,0.0,0.0
18054,05-08 03:09:00,21.69112265,0.0,0.444963817,99.06773968,0.0,4.143736054,580.5276835,21.20188973,0.0,0.0
18055,05-08 03:09:10,21.49701494,0.0,0.414730882,99.07886638,0.0,3.856288086,593.7680128,21.19000201,0.0,0.0
18056,05-08 03:09:20,21.78879999,0.0,0.434685376,99.05850262,0.0,4.431925269,538.2670826,21.34724188,0.0,0.0
18057,05-08 03:09:30,21.74377548,0.0,0.443629692,98.94747609,0.0,4.517383944,592.0560657,21.59949969,0.0,0.0
18058,05-08 03:09:40,21.79377612,0.0,0.477690005,98.94918755,0.0,5.140426735,595.0908203,21.32212476,0.0,0.0
18059,05-08 03:09:50,21.54846876,0.0,0.394440947,99.09230971,0.0,3.615060324,584.5350467,21.20248381,0.0,0.0
18060,05-08 03:10:00,21.7470545,0.0,0.468450174,99.05866218,0.0,4.830916654,533.1640367,21.3297082,0.0,0.0
18061,05-08 03:10:10,21.61915584,0.0,0.483630129,99.04548363,0.0,4.421586017,500.1931318,21.50279278,0.0,0.0
18062,05-08 03:10:20,21.51108688,0.0,0.47980715,99.08931496,0.0,2.653777122,535.7766345,21.24557751,0.0,0.0
18063,05-08 03:10:30,21.67627599,0.0,0.418640436,99.02110068,0.0,2.874445154,551.1598859,21.45555346,0.0,0.0
18064,05-08 03:10:40,21.54726136,0.0,0.500261816,99.0477458,0.0,4.858861889,577.4878835,21.53703153,0.0,0.0
18065,05-08 03:10:50,21.72246807,0.0,0.472578877,99.03471362,0.0,3.730268953,612.5792057,21.27378959,0.0,0.0
18066,05-08 03:11:00,21.72643668,0.0,0.456026955,98.90723995,0.0,4.442794698,572.7590119,21.48054114,0.0,0.0
18067,05-08 03:11:10,21.72287535,0.0,0.411153494,99.0506178,0.0,3.794195991,504.1236972,21.24763788,0.0,0.0
18068,05-08 03:11:20,21.58737665,0.0,0.424565973,99.00253759,0.0,4.909511698,585.0649577,21.28169161,0.0,0.0
18069,05-08 03:11:30,21.67199673,0.0,0.395386889,98.95520272,0.0,3.827581981,550.7995945,21.06212676,0.0,0.0
18070,05-08 03:11:40,21.58390562,0.0,0.502461378,99.08300878,0.0,3.406879304,578.0512215,21.30027329,0.0,0.0
18071,05-08 03:11:50,21.69937932,0.0,0.4240658,99.05537277,0.0,3.582449683,523.3773483,21.58539309,0.0,0.0
18072,05-08 03:12:00,21.5929056,0.0,0.4008531,98.98308401,0.0,3.511335389,523.9844376,21.56586991,0.0,0.0
18073,05-08 03:12:10,21.65927769,0.0,0.444411834,98.93398896,0.0,3.22176647,517.7264638,21.51900201,0.0,0.0
18074,05-08 03:12:20,21.6613264,0.0,0.435719325,98.9492929,0.0,4.231640415,524.2149827,21.16850734,0.0,0.0
18075,05-08 03:12:30,21.6997204,0.0,0.491981764,98.97444978,0.0,3.324380831,568.370025,21.38789881,0.0,0.0
18076,05-08 03:12:40,21.82477179,0.0,0.387829774,98.99928127,0.0,3.579423576,562.7982329,21.56551674,0.0,0.0
18077,05-08 03:12:50,21.58465727,0.0,0.466744209,98.97644657,0.0,3.594224156,575.4703847,21.72877629,0.0,0.0
18078,05-08 03:13:00,21.67471852,0.0,0.391928322,99.0838204,0.0,4.758050901,528.7462009,21.25210114,0.0,0.0
18079,05-08 03:13:10,21.67648913,0.0,0.435154086,99.09682001,0.0,5.282774437,576.5687719,21.01809803,0.0,0.0
18080,05-08 03:13:20,21.72745571,0.0,0.411472386,99.08992948,0.0,4.989448008,611.5412398,21.31956187,0.0,0.0
18081,05-08 03:13:30,21.53639204,0.0,0.392656239,99.07139503,0.0,4.796277735,560.2809373,21.16227688,0.0,0.0
18082,05-08 03:13:40,21.57093267,0.0,0.494835844,99.07488317,0.0,3.509105645,582.664719,21.63898866,0.0,0.0
18083,05-08 03:13:50,21.52282335,0.0,0.455936379,99.04989637,0.0,3.936157453,583.2884967,21.49901508,0.0,0.0
18084,05-08 03:14:00,21.68609202,0.0,0.421858327,98.91494961,0.0,3.760546963,586.3663527,21.63601698,0.0,0.0
18085,05-08 03:14:10,21.66074878,0.0,0.491941871,98.96763724,0.0,4.671620719,578.8164824,21.60646731,0.0,0.0
18086,05-08 03:14:20,21.69620751,0.0,0.496631289,99.09404346,0.0,4.868472362,614.0900094,21.59892344,0.0,0.0
18087,05-08 03:14:30,21.63051021,0.0,0.4234363,98.97262788,0.0,3.48389725,499.4158467,21.72138262,0.0,0.0
18088,05-08 03:14:40,21.52821243,0.0,0.487728898,98.90015738,0.0,5.066699723,540.0414697,21.506968,0.0,0.0
18089,05-08 03:14:50,21.4632174,0.0,0.445133029,99.04993157,0.0,4.409389841,505.144137,21.38113272,0.0,0.0
18090,05-08 03:15:00,21.55078833,0.0,0.425218084,98.90582165,0.0,3.898376077,539.5989511,21.28234423,0.0,0.0
18091,05-08 03:15:10,21.71817301,0.0,0.467872827,99.0898458,0.0,4.156485075,545.8024586,21.16710692,0.0,0.0
18092,05-08 03:15:20,21.6001648,0.0,0.449227652,98.98090484,0.0,4.62648759,562.0202001,21.34544903,0.0,0.0
18093,05-08 03:15:30,21.53322461,0.0,0.438012868,99.07868331,0.0,4.567563608,548.9916451,21.13925463,0.0,0.0
18094,05-08 03:15:40,21.54604667,0.0,0.443073141,99.09770917,0.0,4.567955284,521.1282367,21.19746749,0.0,0.0
18095,05-08 03:15:50,21.78405738,0.0,0.439497706,99.06628158,0.0,3.419573954,497.3134413,21.43332733,0.0,0.0
18096,05-08 03:16:00,21.59609525,0.0,0.503568488,98.95527287,0.0,4.043820077,596.7489801,21.63508809,0.0,0.0
18097,05-08 03:16:10,21.65156275,0.0,0.43937231,98.9581738,0.0,4.156846643,534.6683236,21.59080983,0.0,0.0
18098,05-08 03:16:20,21.73513081,0.0,0.41290451,98.98711121,0.0,3.820270994,519.0647439,21.1975228,0.0,0.0
18099,05-08 03:16:30,21.61249143,0.0,0.425425801,99.02752263,0.0,3.450321524,536.9906475,21.08999238,0.0,0.0
18100,05-08 03:16:40,21.65229251,0.0,0.479795281,98.90999608,0.0,5.193069402,544.380933,21.62775085,0.0,0.0
18101,05-08 03:16:50,21.67746809,0.0,0.514640422,98.92968844,0.0,4.024700556,534.1772102,21.21070294,0.0,0.0
18102,05-08 03:17:00,21.52830159,0.0,0.445408771,99.08039192,0.0,4.684561503,536.365393,21.31000306,0.0,0.0
18103,05-08 03:17:10,21.73282083,0.0,0.434924099,99.08651242,0.0,4.567316189,564.8337432,21.37221312,0.0,0.0
18104,05-08 03:17:20,21.60685045,0.0,0.46410928,98.93624483,0.0,3.488062613,549.9700847,21.74425572,0.0,0.0
18105,05-08 03:17:30,21.56659728,0.0,0.488120651,99.0577651,0.0,3.842301896,581.5252998,21.49957635,0.0,0.0
18106,05-08 03:17:40,21.75124293,0.0,0.388523723,99.05098543,0.0,3.851027026,582.7473215,21.48447044,0.0,0.0
18107,05-08 03:17:50,21.45824452,0.0,0.431634695,98.93873493,0.0,2.920983405,573.8370583,21.19267159,0.0,0.0
18108,05-08 03:18:00,21.59394373,0.0,0.47917319,99.09202558,0.0,3.725179526,536.9505524,21.21333818,0.0,0.0
18109,05-08 03:18:10,21.53957623,0.0,0.422974478,99.0343766,0.0,4.632438144,542.855508,21.26078608,0.0,0.0
18110,05-08 03:18:20,21.78093943,0.0,0.396063503,98.96430384,0.0,2.958451747,495.9997422,21.29863514,0.0,0.0
18111,05-08 03:18:30,21.66889032,0.0,0.440255667,98.91112853,0.0,3.568911628,544.5721374,21.63756455,0.0,0.0
18112,05-08 03:18:40,21.57839423,0.0,0.442880922,99.08295983,0.0,4.408946114,529.9648667,21.33260246,0.0,0.0
18113,05-08 03:18:50,21.63247132,0.0,0.434414763,99.05419805,0.0,3.509361952,519.4223836,21.60716385,0.0,0.0
18114,05-08 03:19:00,21.71952025,0.0,0.474276003,98.97086055,0.0,3.984273865,533.8073316,21.35152794,0.0,0.0
18115,05-08 03:19:10,21.60079881,0.0,0.504104391,99.05747577,0.0,4.566138498,523.8423313,21.18680268,0.0,0.0
18116,05-08 03:19:20,21.72562944,0.0,0.410257153,98.94851476,0.0,4.634024819,551.552838,21.34545832,0.0,0.0
18117,05-08 03:19:30,21.72375415,0.0,0.470396323,98.92762715,0.0,4.324376056,553.4215482,21.57645731,0.0,0.0
18118,05-08 03:19:40,21.68818252,0.0,0.411581952,99.00164117,0.0,3.924539677,498.9439104,21.23227989,0.0,0.0
18119,05-08 03:19:50,21.77357165,0.0,0.492271802,98.90044041,0.0,4.1765013,586.1253656,21.27723703,0.0,0.0
18120,05-08 03:20:00,21.71911494,0.0,0.431997243,99.07810271,0.0,3.157820518,565.0280678,21.62324636,0.0,0.0
18121,05-08 03:20:10,21.68158957,0.0,0.50146538,98.96983111,0.0,4.244102404,537.0955828,21.298186,0.0,0.0
18122,05-08 03:20:20,21.71872915,0.0,0.41483825,99.088458,0.0,4.940213095,578.3134702,21.49152032,0.0,0.0
18123,05-08 03:20:30,21.61035835,0.0,0.425646796,98.924969,0.0,3.64464133,544.4453801,21.41802203,0.0,0.0
18124,05-08 03:20:40,21.63210596,0.0,0.423893766,99.01175696,0.0,3.193845195,552.0112203,21.1167579,0.0,0.0
18125,05-08 03:20:50,21.76348589,0.0,0.490122305,99.02765839,0.0,3.141456065,491.2346017,21.3178604,0.0,0.0
18126,05-08 03:21:00,21.67650517,0.0,0.404665901,98.90148983,0.0,3.803829792,573.9252701,21.36986212,0.0,0.0
18127,05-08 03:21:10,21.58621498,0.0,0.44872547,99.00591338,0.0,2.890101065,593.5474301,21.30564746,0.0,0.0
18128,05-08 03:21:20,21.78158446,0.0,0.399084186,98.99726921,0.0,4.096392338,540.3050828,21.44236316,0.0,0.0
18129,05-08 03:21:30,21.7069352,0.0,0.455371524,98.97323871,0.0,4.988109217,591.9977144,21.25858987,0.0,0.0
18130,05-08 03:21:40,21.5763854,0.0,0.497780353,99.04350957,0.0,5.138247661,577.3012216,21.11095499,0.0,0.0
18131,05-08 03:21:50,21.56546689,0.0,0.462026834,98.9622333,0.0,3.559132278,597.906478,21.44792018,0.0,0.0
18132,05-08 03:22:00,21.57986886,0.0,0.441273113,98.97367988,0.0,5.27071932,561.4864303,21.49708836,0.0,0.0
18133,05-08 03:22:10,21.79396983,0.0,0.461365166,98.98228451,0.0,4.067338909,550.7483741,21.42904254,0.0,0.0
18134,05-08 03:22:20,21.48408699,0.0,0.414961571,99.04161882,0.0,3.759733376,525.9976528,21.56729889,0.0,0.0
18135,05-08 03:22:30,21.66672,0.0,0.467231755,98.91382734,0.0,4.193291771,521.9034049,21.59196597,0.0,0.0
18136,05-08 03:22:40,21.56345151,0.0,0.471655088,99.08690831,0.0,3.560434231,542.5894733,21.19639225,0.0,0.0
18137,05-08 03:22:50,21.72662068,0.0,0.504839113,99.03061553,0.0,4.436033522,547.8195613,21.26981476,0.0,0.0
18138,05-08 03:23:00,21.81130788,0.0,0.434301019,98.92079594,0.0,4.841226207,548.4528171,21.70544363,0.0,0.0
18139,05-08 03:23:10,21.55653976,0.0,0.475194846,99.06985022,0.0,2.956734379,508.2553495,21.1805021,0.0,0.0
18140,05-08 03:23:20,21.6763127,0.0,0.466210758,98.9273835,0.0,3.973858383,585.366714,21.02299603,0.0,0.0
18141,05-08 03:23:30,21.55441754,0.0,0.408251487,98.90123249,0.0,4.581983684,532.3146399,21.69075085,0.0,0.0
18142,05-08 03:23:40,21.68949422,0.0,0.448871976,99.01059248,0.0,3.246705759,528.978414,21.7142325,0.0,0.0
18143,05-08 03:23:50,21.76755884,0.0,0.425130238,98.92598676,0.0,3.821009612,557.2981657,21.09645643,0.0,0.0
